ID			Imag	Vmag	Period		Iamp	[Fe/H]		R21	R31	Phi21	Phi31	
OGLE-BLG-RRLYR-22147   18.12400   21.62800    0.55662    0.65400   -1.24990    0.49881    0.30961    4.27400    5.60759
OGLE-BLG-RRLYR-22148   17.32800   19.90500    0.55178    0.57900   -0.95590    0.55290    0.33311    4.40200    5.93559
OGLE-BLG-RRLYR-22153   17.31900   19.77900    0.52169    0.66000   -0.97403    0.51847    0.35759    4.28300    5.73459
OGLE-BLG-RRLYR-22157   17.26200   19.97500    0.66679    0.36600   -0.77396    0.42725    0.21486    4.91500    6.84059
OGLE-BLG-RRLYR-22159   18.19100   21.33000    0.45647    0.57500   -1.53930    0.33870    0.08830    4.09100    4.66059
OGLE-BLG-RRLYR-22160   17.87000   20.81700    0.57106    0.48100   -0.90458    0.49941    0.29582    4.54200    6.11259
OGLE-BLG-RRLYR-22161   18.63800   22.06000    0.44199    0.83700   -1.01427    0.52986    0.33388    4.12800    5.21159
OGLE-BLG-RRLYR-22162   17.73400   20.59100    0.59342    0.36000   -0.73236    0.41220    0.22121    4.74000    6.45459
OGLE-BLG-RRLYR-22164   18.55100   21.95300    0.47778    0.61800   -0.44233    0.55411    0.34132    4.53800    6.11859
OGLE-BLG-RRLYR-22166   17.95900   20.64800    0.47444    0.82000   -1.01018    0.48647    0.38603    4.12800    5.40959
OGLE-BLG-RRLYR-22167   17.60800   20.49500    0.54416    0.70600   -1.29263    0.49077    0.37342    4.30900    5.48159
OGLE-BLG-RRLYR-22171   17.09400   19.40000    0.50635    0.64000   -1.03809    0.49751    0.35647    4.20900    5.56559
OGLE-BLG-RRLYR-22172   17.56400   20.09200    0.61407    0.60000   -1.14175    0.53222    0.34012    4.56400    6.08059
OGLE-BLG-RRLYR-22173   17.38300   20.75600    0.75819    0.37900   -1.39914    0.43515    0.17408    4.90000    6.62559
OGLE-BLG-RRLYR-22174   17.82200   20.50100    0.46834    0.86200   -1.05280    0.49134    0.35838    4.11100    5.32159
OGLE-BLG-RRLYR-22176   16.84100   19.20000    0.69494    0.63400   -1.52829    0.51213    0.33280    4.57100    6.09259
OGLE-BLG-RRLYR-22177   18.19200   21.79900    0.47795    0.42800   -1.08755    0.41857    0.22914    4.20100    5.33659
OGLE-BLG-RRLYR-22178   17.82400   21.02600    0.56994    0.62900   -1.04987    0.50173    0.29729    4.40400    5.92959
OGLE-BLG-RRLYR-22181   18.20400   21.13900    0.52257    0.66700   -1.13985    0.49489    0.36170    4.23100    5.53859
OGLE-BLG-RRLYR-22182   17.80000   21.06500    0.46132    0.69500   -1.05959    0.48889    0.30843    4.09500    5.27159
OGLE-BLG-RRLYR-22183   18.18200   20.78700    0.47843    0.56100   -1.14597    0.40661    0.19976    4.17400    5.26859
OGLE-BLG-RRLYR-22184   17.72000   20.29700    0.57410    0.60500   -0.89476    0.53465    0.33676    4.51200    6.14259
OGLE-BLG-RRLYR-22186   18.38900   21.36600    0.39518    0.72800   -0.18166    0.57133    0.34003    4.46300    5.94359
OGLE-BLG-RRLYR-22187   18.01500   21.00600    0.58723    0.33800   -0.70365    0.43790    0.26024    4.67100    6.45259
OGLE-BLG-RRLYR-22188   18.56100   20.64600    0.43435    1.06500   -0.93810    0.49380    0.38461    4.08500    5.25859
OGLE-BLG-RRLYR-22191   18.67400   21.91800    0.48242    0.65800   -0.85566    0.51307    0.30178    4.36000    5.64459
OGLE-BLG-RRLYR-22192   16.64800   19.67200    0.51922    0.20900   -1.16462    0.52863    0.35808    4.16200    5.48859
OGLE-BLG-RRLYR-22194   17.37600   20.92000    0.57090    0.15000   -1.37182    0.51983    0.32578    4.32600    5.54459
OGLE-BLG-RRLYR-22195   17.75100   20.51900    0.62554    0.75200   -1.46992    0.53100    0.33995    4.39300    5.75059
OGLE-BLG-RRLYR-22201   17.83700   20.91700    0.56179    0.40500   -0.68442    0.37877    0.17958    4.57800    6.32459
OGLE-BLG-RRLYR-22209   17.55900   20.18700    0.48157    0.83000   -0.99078    0.51638    0.37106    4.17300    5.47559
OGLE-BLG-RRLYR-22210   18.30100   21.64700    0.45648    0.75400   -1.07708    0.45512    0.32285    4.09200    5.22159
OGLE-BLG-RRLYR-22213   17.35900   19.66600    0.59011    0.50700   -0.97651    0.50604    0.31956    4.58900    6.13859
OGLE-BLG-RRLYR-22214   18.41100   21.30700    0.43614    0.51600   -0.56374    0.45143    0.21547    4.31200    5.72359
OGLE-BLG-RRLYR-22215   16.66200   19.24500    0.66177    0.38300   -1.07896    0.46348    0.27999    4.72900    6.44059
OGLE-BLG-RRLYR-22218   16.99100   19.65000    0.85061    0.28900   -1.21526    0.36973    0.14504    5.14600    7.39859
OGLE-BLG-RRLYR-22219   17.95800   21.05000    0.50449    0.54800   -0.97295    0.51441    0.31581    4.21600    5.63359
OGLE-BLG-RRLYR-22220   17.96000   21.07000    0.61491    0.17200   -0.59299    0.31395    0.14798    4.89500    6.75159
OGLE-BLG-RRLYR-22221   17.61600   20.37900    0.56007    0.55800   -0.96524    0.50933    0.35387    4.41500    5.97359
OGLE-BLG-RRLYR-22224   17.84900   20.94100    0.62525    0.32000   -0.78046    0.38480    0.17670    4.82300    6.58559
OGLE-BLG-RRLYR-22225   15.73200   19.26700    0.53493    0.09100   -1.10154    0.53832    0.35804    4.26500    5.65859
OGLE-BLG-RRLYR-22226   15.35700   16.86600    0.59721    0.66200   -1.34422    0.49146    0.27896    4.36600    5.73459
OGLE-BLG-RRLYR-22227   16.67700   18.76000    0.54574    0.80800   -1.17019    0.53706    0.33163    4.27300    5.63959
OGLE-BLG-RRLYR-22229   15.95700   17.47200    0.48823    0.78100   -1.01268    0.50304    0.37601    4.18600    5.48859
OGLE-BLG-RRLYR-22230   17.93000   20.80200    0.53095    0.65900   -0.93867    0.54039    0.37407    4.34800    5.83259
OGLE-BLG-RRLYR-22235   18.32400   21.19500    0.43247    0.60100   -0.92475    0.39399    0.15831    4.14500    5.26359
OGLE-BLG-RRLYR-22236   17.34900   19.96300    0.53938    0.38200   -1.02284    0.44386    0.24089    4.36500    5.78059
OGLE-BLG-RRLYR-22237   17.50300   21.28000    0.45268    0.27900   -1.12274    0.51846    0.38537    4.00100    5.14359
OGLE-BLG-RRLYR-22238   18.24700   21.73800    0.66007    0.24800   -0.97584    0.32310    0.15427    4.84200    6.55559
OGLE-BLG-RRLYR-22239   16.56700   18.43000    0.65597    0.50800   -1.07357    0.48683    0.28101    4.71000    6.41259
OGLE-BLG-RRLYR-22240   17.73400   20.70800    0.49084    0.78800   -1.04032    0.50467    0.36069    4.14000    5.47059
OGLE-BLG-RRLYR-22241   16.89500   19.11600    0.55899    0.48200   -0.95908    0.51089    0.32531    4.44000    5.97459
OGLE-BLG-RRLYR-22243   15.05400   18.16900    0.65126    0.09900   -1.66521    0.55412    0.37257    4.40000    5.66659
OGLE-BLG-RRLYR-22245   18.07300   21.22800    0.55276    0.59700   -0.91209    0.52272    0.33355    4.44000    5.99459
OGLE-BLG-RRLYR-22247   17.49500   19.91600    0.48608    0.83400   -1.11174    0.49013    0.35470    4.16700    5.35559
OGLE-BLG-RRLYR-22248   17.58700   20.61400    0.65270    0.40800   -1.04353    0.46577    0.27715    4.74000    6.42959
OGLE-BLG-RRLYR-22249   18.05500   21.04700    0.55231    0.53200   -1.09200    0.50543    0.33388    4.33100    5.77359
OGLE-BLG-RRLYR-22250   18.15700   21.18500    0.58429    0.72800   -1.43743    0.47326    0.35170    4.21200    5.54459
OGLE-BLG-RRLYR-22251   18.15900   20.83800    0.45091    0.71300   -1.12722    0.44474    0.27580    4.04900    5.12759
OGLE-BLG-RRLYR-22254   18.33900   21.25100    0.46412    0.80500   -1.00244    0.47402    0.35053    4.22800    5.35759
OGLE-BLG-RRLYR-22256   17.71300   20.29200    0.52504    0.77100   -1.05391    0.52639    0.36348    4.25800    5.65759
OGLE-BLG-RRLYR-22257   17.78700   20.95400    0.73267    0.24200   -1.00957    0.34839    0.13937    4.89300    6.94659
OGLE-BLG-RRLYR-22260   17.83700   20.45800    0.50997    0.54200   -1.01876    0.44671    0.31401    4.30100    5.61059
OGLE-BLG-RRLYR-22261   18.64500   22.18200    0.41568    0.83800   -0.85401    0.52727    0.39599    4.08100    5.24959
OGLE-BLG-RRLYR-22262   18.10300   21.39200    0.69280    0.49600   -1.13465    0.47545    0.27322    4.79800    6.55759
OGLE-BLG-RRLYR-22263   17.70700   20.42300    0.45851    0.50500   -1.26419    0.34460    0.13467    4.01500    5.00659
OGLE-BLG-RRLYR-22267   18.04600   21.04300    0.49492    0.65600   -0.75872    0.54188    0.36801    4.33600    5.83659
OGLE-BLG-RRLYR-22269   19.00900   22.51000    0.47377    0.91200   -1.00525    0.49989    0.36063    4.12500    5.41159
OGLE-BLG-RRLYR-22270   17.94700   20.87500    0.54947    0.59700   -0.89514    0.53870    0.35934    4.46000    5.99559
OGLE-BLG-RRLYR-22271   18.24100   21.12400    0.52752    0.53900   -0.92100    0.44658    0.27488    4.41100    5.83359
OGLE-BLG-RRLYR-22273   18.21400   21.46700    0.52394    0.77600   -0.89361    0.54574    0.36482    4.38700    5.84559
OGLE-BLG-RRLYR-22274   18.24000   21.81900    0.58633    0.57100   -1.14588    0.52550    0.30759    4.45100    5.91059
OGLE-BLG-RRLYR-22277   16.74500   18.84500    0.51247    0.84300   -1.08701    0.51642    0.35528    4.20000    5.54259
OGLE-BLG-RRLYR-22279   17.94400   20.98600    0.50634    0.56000   -1.06027    0.44736    0.26533    4.22500    5.53859
OGLE-BLG-RRLYR-22280   17.75000   20.45400    0.50624    0.57400   -1.12074    0.46409    0.21574    4.18200    5.46459
OGLE-BLG-RRLYR-22282   18.52400   21.43300    0.52097    0.64300   -1.01253    0.52404    0.37167    4.26100    5.68359
OGLE-BLG-RRLYR-22283   18.20100   21.30900    0.44730    0.73700   -0.96534    0.46589    0.26314    4.14600    5.30259
OGLE-BLG-RRLYR-22284   18.32400   21.91400    0.54512    0.27000   -1.13998    0.38624    0.19140    4.36900    5.67259
OGLE-BLG-RRLYR-22285   17.31200   20.06800    0.71320    0.40600   -1.17944    0.43068    0.25391    4.86800    6.62459
OGLE-BLG-RRLYR-22286   18.02200   20.93300    0.54010    0.69200   -1.08484    0.54962    0.36320    4.28900    5.70959
OGLE-BLG-RRLYR-22288   17.85000   20.80000    0.54947    0.57400   -0.85886    0.52967    0.35617    4.43000    6.03959
OGLE-BLG-RRLYR-22289   17.59300   20.56800    0.67640    0.51300   -1.26107    0.48764    0.31602    4.66000    6.30659
OGLE-BLG-RRLYR-22293   18.67900   21.92900    0.43771    0.81000   -0.65957    0.52962    0.38109    4.21400    5.61659
OGLE-BLG-RRLYR-22294   18.72200   20.80800    0.54566    0.42800   -1.03962    0.60915    0.39621    4.42900    5.79759
OGLE-BLG-RRLYR-22296   17.36800   19.99000    0.52539    0.35700   -0.30906    0.50735    0.27477    4.77700    6.56359
OGLE-BLG-RRLYR-22299   17.68200   20.29700    0.50399    0.69100   -1.05616    0.49588    0.35715    4.20000    5.52959
OGLE-BLG-RRLYR-22300   18.23500   21.60000    0.58266    0.82100   -1.41295    0.59344    0.33514    4.25300    5.56459
OGLE-BLG-RRLYR-22302   17.37500   20.18500    0.70125    0.54000   -1.10848    0.47107    0.24906    4.82700    6.63959
OGLE-BLG-RRLYR-22303   17.41300   19.75600    0.43894    0.90000   -0.98367    0.49611    0.37621    4.07600    5.23059
OGLE-BLG-RRLYR-22305   18.48900   21.22700    0.34065    0.45600    0.18452    0.33205    0.21403    4.60600    6.06359
OGLE-BLG-RRLYR-22306   17.10900   20.31600    0.52402    0.32200   -1.05714    0.52874    0.36172    4.24000    5.64759
OGLE-BLG-RRLYR-22307   17.56500   20.40100    0.62289    0.30500   -0.75240    0.40088    0.20843    4.76800    6.60559
OGLE-BLG-RRLYR-22308   17.39400   19.94400    0.50616    0.48800   -1.26459    0.37078    0.15290    4.35400    5.28959
OGLE-BLG-RRLYR-22311   17.42000   20.34400    0.53728    0.61100   -1.10813    0.51652    0.31889    4.29000    5.66459
OGLE-BLG-RRLYR-22312   16.62900   18.30000    0.52488    0.55400   -0.63122    0.53251    0.32244    4.57700    6.16959
OGLE-BLG-RRLYR-22314   18.12800   20.92800    0.48505    0.73000   -1.02925    0.50360    0.37202    4.16100    5.44959
OGLE-BLG-RRLYR-22315   17.51700   20.12800    0.58545    0.49100   -0.86057    0.49870    0.30940    4.59600    6.25159
OGLE-BLG-RRLYR-22318   17.66900   19.99800    0.46905    0.88700   -1.02085    0.49033    0.37744    4.08800    5.36459
OGLE-BLG-RRLYR-22320   17.82600   21.67900    0.57980    0.72000   -1.22180    0.55106    0.32778    4.35900    5.77959
OGLE-BLG-RRLYR-22321   16.25700   17.87200    0.48585    0.84600   -1.29932    0.44989    0.35826    4.08400    5.12659
OGLE-BLG-RRLYR-22324   17.92600   21.17400    0.53465    0.71500   -1.23943    0.46575    0.28761    4.18700    5.48959
OGLE-BLG-RRLYR-22326   17.84600   20.59100    0.53370    0.67200   -1.00486    0.51519    0.35560    4.31500    5.76859
OGLE-BLG-RRLYR-22328   18.12300   21.39100    0.60016    0.40000   -0.87250    0.44498    0.25294    4.65100    6.32459
OGLE-BLG-RRLYR-22332   18.11700   21.32500    0.56507    0.31000   -0.93537    0.50113    0.30147    4.52000    6.03959
OGLE-BLG-RRLYR-22333   18.38800   21.41000    0.33531    0.40200    0.09947    0.39981    0.18851    4.50800    5.92859
OGLE-BLG-RRLYR-22334   18.16700   21.76500    0.62319    0.60400   -1.51609    0.54344    0.32965    4.30300    5.68059
OGLE-BLG-RRLYR-22335   17.52300   20.32800    0.51724    0.42900   -0.90358    0.46421    0.31247    4.39200    5.79359
OGLE-BLG-RRLYR-22336   17.91600   20.89700    0.49811    0.72300   -0.97626    0.51170    0.37057    4.22800    5.59159
OGLE-BLG-RRLYR-22337   17.10400   19.56200    0.67621    0.17500   -0.54325    0.28326    0.10407    4.92800    7.17659
OGLE-BLG-RRLYR-22339   18.03700   21.12300    0.59289    0.33500   -0.73719    0.43497    0.24780    4.68600    6.44559
OGLE-BLG-RRLYR-22340   17.85800   20.85900    0.55047    0.44100   -1.09123    0.44321    0.23738    4.38900    5.76359
OGLE-BLG-RRLYR-22341   16.82200   18.97700    0.56063    0.50100   -0.91113    0.53100    0.34540    4.51000    6.04259
OGLE-BLG-RRLYR-22342   17.85900   20.42900    0.60846    0.38400   -0.75745    0.41452    0.24123    4.63900    6.51359
OGLE-BLG-RRLYR-22343   16.61000   18.42100    0.48228    0.73800   -0.97777    0.46391    0.32633    4.25700    5.49559
OGLE-BLG-RRLYR-22344   18.35000   22.04300    0.51694    0.44000   -1.03314    0.39521    0.17876    4.35400    5.63459
OGLE-BLG-RRLYR-22345   17.98000   20.64200    0.60841    0.38300   -0.78522    0.40248    0.20801    4.77000    6.47959
OGLE-BLG-RRLYR-22346   18.40900   21.47600    0.54695    0.72500   -1.07561    0.52607    0.35593    4.34400    5.76159
OGLE-BLG-RRLYR-22347   17.77000   20.83900    0.54087    0.50300   -1.05897    0.45899    0.23885    4.36900    5.74559
OGLE-BLG-RRLYR-22350   17.67800   20.72600    0.58363    0.69200   -1.31223    0.55420    0.34828    4.34500    5.69259
OGLE-BLG-RRLYR-22351   18.09300   20.75900    0.51760    0.70100   -1.24072    0.46675    0.36714    4.12000    5.38659
OGLE-BLG-RRLYR-22352   17.42400   20.16200    0.59975    0.35100   -0.99413    0.37210    0.18821    4.50600    6.17459
OGLE-BLG-RRLYR-22353   17.96300   20.82200    0.45882    0.68000   -1.09923    0.48405    0.28294    4.11200    5.20859
OGLE-BLG-RRLYR-22357   18.56200   22.13800    0.57352    0.37900   -1.05837    0.39103    0.11947    4.38900    5.94059
OGLE-BLG-RRLYR-22359   18.37000   22.01400    0.40082    0.75100   -1.03411    0.51025    0.34896    3.97800    4.94259
OGLE-BLG-RRLYR-22362   18.69800   22.16200    0.46896    0.80500   -1.10694    0.48788    0.37736    4.13100    5.25959
OGLE-BLG-RRLYR-22367   17.97800   20.89700    0.44266    0.85300   -0.81979    0.51379    0.35612    4.19800    5.45159
OGLE-BLG-RRLYR-22368   18.06700   21.97100    0.54026    0.53100   -1.00901    0.54803    0.35221    4.38100    5.80259
OGLE-BLG-RRLYR-22369   17.74300   20.21800    0.59087    0.49500   -1.00083    0.52379    0.33061    4.53600    6.11359
OGLE-BLG-RRLYR-22370   16.44600   18.35000    0.56293    0.70700   -1.11353    0.52501    0.32650    4.39200    5.81059
OGLE-BLG-RRLYR-22372   17.87200   20.27300    0.47556    0.67600   -1.05114    0.47844    0.29730    4.16600    5.36659
OGLE-BLG-RRLYR-22373   18.12300   21.14000    0.51246    0.68700   -1.08039    0.47534    0.30005    4.26900    5.55059
OGLE-BLG-RRLYR-22374   18.00800   20.98000    0.58776    0.50000   -1.22701    0.46834    0.27882    4.37300    5.82059
OGLE-BLG-RRLYR-22378   18.04100   20.65300    0.45538    0.57800   -1.41364    0.31297    0.06296    3.96600    4.80659
OGLE-BLG-RRLYR-22380   17.19800   19.88200    0.86027    0.28100   -1.35734    0.37391    0.16473    5.01800    7.28359
OGLE-BLG-RRLYR-22381   17.41300   20.85800    0.59037    0.29700   -1.23404    0.49686    0.31175    4.41100    5.82759
OGLE-BLG-RRLYR-22382   17.94600   21.35500    0.60850    0.25500   -0.61431    0.38988    0.16831    4.74000    6.68759
OGLE-BLG-RRLYR-22385   17.20100   19.41300    0.60416    0.47100   -0.89294    0.47376    0.29962    4.63300    6.32359
OGLE-BLG-RRLYR-22391   17.40500   20.09200    0.49394    0.61800   -1.00446    0.42885    0.24112    4.40700    5.53259
OGLE-BLG-RRLYR-22393   17.47700   19.91000    0.47744    0.39400   -1.05620    0.40494    0.23956    4.31000    5.37159
OGLE-BLG-RRLYR-22395   17.75600   19.70100    0.47187    1.06600   -1.03303    0.50489    0.36666    4.08000    5.36659
OGLE-BLG-RRLYR-22397   16.24400   18.11300    0.56542    0.40400   -0.84311    0.46009    0.22447    4.52500    6.15359
OGLE-BLG-RRLYR-22403   17.91700   20.69700    0.60510    0.63800   -1.20573    0.52240    0.35703    4.51100    5.94959
OGLE-BLG-RRLYR-22405   17.64600   20.36700    0.56969    0.77800   -1.09723    0.56473    0.33384    4.51200    5.87059
OGLE-BLG-RRLYR-22406   18.22100   21.14400    0.45700    0.80600   -0.98898    0.49779    0.34972    4.14500    5.33159
OGLE-BLG-RRLYR-22407   17.63000   20.95500    0.65413    0.26500   -0.86022    0.39132    0.18351    4.80400    6.66059
OGLE-BLG-RRLYR-22410   17.70600   20.39500    0.60074    0.29800   -0.82014    0.41191    0.22604    4.66500    6.39159
OGLE-BLG-RRLYR-22412   17.30900   19.95900    0.57207    0.50100   -0.83125    0.51788    0.32139    4.58000    6.20759
OGLE-BLG-RRLYR-22413   17.71300   20.73900    0.52028    0.60000   -0.85257    0.56378    0.31042    4.66400    5.87359
OGLE-BLG-RRLYR-22415   18.09600   20.64900    0.48975    0.73700   -1.01604    0.50096    0.37393    4.15700    5.49359
OGLE-BLG-RRLYR-22416   18.95800   21.92700    0.56810    0.51400   -1.11502    0.49506    0.36544    4.39700    5.83959
OGLE-BLG-RRLYR-22417   18.55200   22.36300    0.66852    0.45400   -1.03538    0.48046    0.27911    4.81200    6.53359
OGLE-BLG-RRLYR-22419   17.03600   19.63100    0.90155    0.24900   -1.58278    0.33516    0.14087    5.00300    7.25559
OGLE-BLG-RRLYR-22420   17.49600   20.03400    0.51401    0.70500   -1.01714    0.51612    0.37285    4.23500    5.63659
OGLE-BLG-RRLYR-22422   18.31400   21.64300    0.58739    0.46100   -0.84618    0.46761    0.28853    4.64200    6.28059
OGLE-BLG-RRLYR-22424   17.76300   20.93400    0.59962    0.25100   -0.68531    0.37614    0.26879    4.65400    6.54859
OGLE-BLG-RRLYR-22425   16.14000   18.11400    0.62073    0.64700   -1.22878    0.53300    0.33542    4.54500    6.01459
OGLE-BLG-RRLYR-22427   17.55200   20.50600    0.52379    0.62600   -0.71157    0.54125    0.34823    4.55700    6.06559
